sentence_id,doc_id,section,sent_index,text,start_char,end_char
med:pmid:35712811:sec:introduction:sent:3,med:pmid:35712811,introduction,3,It is unknown whether angiotensin receptor-neprilysin inhibitor (ARNi) could provide greater benefits in this setting.,330,448
med:pmid:35712811:sec:introduction:sent:4,med:pmid:35712811,introduction,4,Our aim is to assess whether ARNi use may prevent deterioration in ejection fraction (EF) or is associated with EF improvement compared with ACEi in DMD patients with heart failure and to report the tolerability of ARNi in this group of patients.,449,695
med:pmid:35712811:sec:results:sent:5,med:pmid:35712811,results,5,"We followed 22 DMD patients, 6 of them with an EF < 40% and 16 with an EF > 40%.",696,805
med:pmid:35712811:sec:results:sent:6,med:pmid:35712811,results,6,"The first group received ARNi on top of BB, while the control group started or continued first-line therapy with ACEi ± BB.",806,929
med:pmid:35712811:sec:results:sent:7,med:pmid:35712811,results,7,"From December 2016 to December 2021, we recorded EF values at baseline and at follow-up, comparing EF changes.",930,1040
med:pmid:35712811:sec:results:sent:8,med:pmid:35712811,results,8,Median follow-up was 7 months (interquartile range 4.7-9.1).,1041,1101
med:pmid:35712811:sec:results:sent:9,med:pmid:35712811,results,9,"At baseline, the mean of EF (%) in the ARNi group was 31 ± 2%, while it was 59 ± 9% in the control group.",1102,1207
med:pmid:35712811:sec:results:sent:10,med:pmid:35712811,results,10,"At follow-up, we recorded an EF improvement in the ARNi group (38 ± 6%, P-value < 0.05).",1208,1296
med:pmid:35712811:sec:results:sent:11,med:pmid:35712811,results,11,"Among controls, EF at follow-up was substantially unchanged from baseline.",1297,1371
med:pmid:35712811:sec:conclusion:sent:12,med:pmid:35712811,conclusion,12,Our data suggest that the use of ARNi in DMD patients with DCM and an EF < 40% might be associated with an EF improvement and a safe tolerability profile.,1372,1547
med:pmid:35702942:sec:title:sent:0,med:pmid:35702942,title,0,Predictors of sacubitril/valsartan high dose tolerability in a real world population with HFrEF.,0,96
med:pmid:35702942:sec:introduction:sent:1,med:pmid:35702942,introduction,1,"The angiotensin receptor-neprilysin inhibitor (ARNI) sacubitril/valsartan (Sac/Val) demonstrated to be superior to enalapril in reducing hospitalizations, cardiovascular and all-cause mortality in patients with ambulatory heart failure and reduced ejection fraction (HFrEF), in particular when it is maximally up-titrated.",0,336
med:pmid:35702942:sec:introduction:sent:2,med:pmid:35702942,introduction,2,"Unfortunately, the target dose is achieved in less than 50% of HFrEF patients, thus undermining the beneficial effects on the outcomes.",337,472
med:pmid:35702942:sec:introduction:sent:3,med:pmid:35702942,introduction,3,"In this study, we aimed to evaluate the role of Sac/Val and its titration dose on reverse cardiac remodelling and determine which echocardiographic index best predicts the up-titration success.",473,666
med:pmid:35702942:sec:results:sent:4,med:pmid:35702942,results,4,"From January 2020 to June 2021, we retrospectively identified 95 patients (65.6 [59.1-72.8] years; 15.8% females) with chronic HFrEF who were prescribed Sac/Val from the HF Clinics of 5 Italian University Hospitals and evaluated the tolerability of Sac/Val high dose (the ability of the patient to achieve and stably tolerate the maximum dose) as the primary endpoint in the cohort.",667,1078
med:pmid:35702942:sec:results:sent:5,med:pmid:35702942,results,5,"We used a multivariable logistic regression analysis, with a stepwise backward selection method, to determine the independent predictors of Sac/Val maximum dose tolerability, using, as candidate predictors, only variables with a P-value < 0.1 in the univariate analyses.",1079,1349
med:pmid:35702942:sec:results:sent:6,med:pmid:35702942,results,6,"Candidate predictors identified for the multivariable backward logistic regression analysis were age, sex, body mass index (BMI), chronic kidney disease (CKD), chronic obstructive pulmonary disease (COPD), dyslipidaemia, atrial fibrillation, systolic blood pressure (SBP), baseline tolerability of ACEi/ARBs maximum dose, left ventricle global longitudinal strain (LVgLS), LV ejection fraction (EF), tricuspid annulus plane systolic excursion (TAPSE), right ventricle (RV) fractional area change (FAC), RV global and free wall longitudinal strain (RVgLS and RV-FW-LS).",1350,1918
med:pmid:35702942:sec:results:sent:7,med:pmid:35702942,results,7,"After the multivariable analysis, only one categorical (ACEi/ARBs maximum dose at baseline) and three continuous (younger age, higher SBP, and higher TAPSE), resulted significantly associated with the study outcome variable with a strong discriminatory capacity (area under the curve 0.874, 95% confidence interval (CI) (0.794-0.954) to predict maximum Sac/Val dose tolerability.",1919,2298
med:pmid:35702942:sec:conclusion:sent:8,med:pmid:35702942,conclusion,8,"Our study is the first to analyse the potential role of echocardiography and, in particular, of RV dysfunction, measured by TAPSE, in predicting Sac/Val maximum dose tolerability.",2299,2499
med:pmid:35702942:sec:conclusion:sent:9,med:pmid:35702942,conclusion,9,"Therefore, patients with RV dysfunction (baseline TAPSE <16 mm, in our cohort) might benefit from a different strategy to titrate Sac/Val, such as starting from the lowest dose and/or waiting for a more extended period of observation before attempting with the higher doses.",2500,2774
med:pmid:36196235:sec:title:sent:0,med:pmid:36196235,title,0,The Impact of Angiotensin Receptor-Neprilysin Inhibitors on Arrhythmias in Patients with Heart Failure: A Systematic Review and Meta-analysis.,0,142
med:pmid:36196235:sec:abstract:sent:1,med:pmid:36196235,abstract,1,Angiotensin receptor-neprilysin inhibitor (ARNI) use has become increasingly popular.,0,85
med:pmid:36196235:sec:abstract:sent:2,med:pmid:36196235,abstract,2,Current guidelines recommend using ARNI therapy for heart failure with reduced (HFrEF) and preserved ejection fraction (HFpEF).,86,213
med:pmid:36196235:sec:abstract:sent:3,med:pmid:36196235,abstract,3,"As therapies become more widely available, heart failure-associated burdens such as ventricular arrhythmias and sudden cardiac death (SCD) will become increasingly prevalent.",214,388
med:pmid:36196235:sec:abstract:sent:4,med:pmid:36196235,abstract,4,We conducted a systematic review and meta-analysis to assess the impact of ARNI therapy on HFrEF and HFpEF pertaining to arrhythmogenesis and SCD.,389,535
med:pmid:36196235:sec:abstract:sent:5,med:pmid:36196235,abstract,5,"We performed a search of MEDLINE (PubMed), the Cochrane Library, and ClinicalTrials.gov for relevant studies.",536,645
med:pmid:36196235:sec:abstract:sent:6,med:pmid:36196235,abstract,6,"The odds ratios (ORs) of SCD, ventricular tachycardia (VT), ventricular fibrillation (VF), atrial fibrillation/flutter (AF), supraventricular tachycardia (SVT), and implantable cardioverter-defibrillator (ICD) shocks were calculated.",646,879
med:pmid:36196235:sec:abstract:sent:7,med:pmid:36196235,abstract,7,"A total of 10 studies, including 6 randomized controlled trials and 4 observational studies, were included in the analysis.",880,1003
med:pmid:36196235:sec:abstract:sent:8,med:pmid:36196235,abstract,8,"A total of 18,548 patients from all studies were included, with 9,328 patients in the ARNI arm and 9,220 patients in the angiotensin-converting enzyme inhibitor (ACEI)/angiotensin II receptor blocker (ARB) arm, with a median follow-up time of 15 months.",1004,1257
med:pmid:36196235:sec:abstract:sent:9,med:pmid:36196235,abstract,9,"There was a significant reduction in the composite outcomes of SCD and ventricular arrhythmias in patients treated with ARNIs compared to those treated with ACEIs/ARBs (OR, 0.71; 95% confidence interval, 0.54-0.93; <i>P</i> = .01; I<sup>2</sup> = 17%; <i>P</i> = .29).",1258,1526
med:pmid:36196235:sec:abstract:sent:10,med:pmid:36196235,abstract,10,ARNI therapy was also associated with a significant reduction in ICD shocks.,1527,1603
med:pmid:36196235:sec:abstract:sent:11,med:pmid:36196235,abstract,11,"There was no significant reduction in the VT, VF, AF, or SVT incidence rate in the ARNI group compared to the ACEI/ARB group.",1604,1729
med:pmid:36196235:sec:abstract:sent:12,med:pmid:36196235,abstract,12,"In conclusion, the use of ARNIs confers a reduction in composite outcomes of SCD and ventricular arrhythmias among patients with heart failure.",1730,1873
med:pmid:36196235:sec:abstract:sent:13,med:pmid:36196235,abstract,13,These outcomes were mainly driven by SCD reduction in patients treated with ARNIs.,1874,1956
med:pmid:36062622:sec:title:sent:0,med:pmid:36062622,title,0,Sacubitril/Valsartan in Patients With Heart Failure and Concomitant End-Stage Kidney Disease.,0,93
med:pmid:36062622:sec:introduction:sent:1,med:pmid:36062622,introduction,1,Heart failure with reduced ejection fraction (HFrEF) is a chronic disease with substantial mortality.,0,112
med:pmid:36062622:sec:introduction:sent:2,med:pmid:36062622,introduction,2,Management of HFrEF has seen significant breakthrough after the launch of neprilysin inhibitor.,113,208
med:pmid:36062622:sec:introduction:sent:3,med:pmid:36062622,introduction,3,The PARADIGM-HF (Prospective Comparison of ARNI with ACEI to Determine Impacton Global Mortality and Morbidity in Heart Failure) trial showed that sacubitril/valsartan significantly reduces HFrEF mortality and the heart failure hospitalization rate.,209,458
med:pmid:36062622:sec:introduction:sent:4,med:pmid:36062622,introduction,4,"However, in patients with advanced kidney disease, who have the highest prevalence of heart failure, the efficacy and safety of sacubitril/valsartan remains uncertain.",459,626
med:pmid:36062622:sec:introduction:sent:5,med:pmid:36062622,introduction,5,We aim to study the efficiency of sacubitril/valsartan in patients with end-stage kidney disease.,627,724
med:pmid:36062622:sec:methods:sent:6,med:pmid:36062622,methods,6,and Results Heart function was screened by echocardiogram among all patients with end-stage kidney disease in 2 hospitals.,725,855
med:pmid:36062622:sec:methods:sent:7,med:pmid:36062622,methods,7,Patients with HFrEF received either sacubitril/valsartan or conventional treatment.,856,939
med:pmid:36062622:sec:methods:sent:8,med:pmid:36062622,methods,8,Fifteen echocardiographic parameters were compared before and after treatment.,940,1018
med:pmid:36062622:sec:methods:sent:9,med:pmid:36062622,methods,9,"After 1-year sacubitril/valsartan treatment, parameters of systolic (left ventricular ejection fraction 31.3% to 45.1%, <i>P</i><0.0001; left ventricular end-systolic volume 95.7 to 70.1 mL, <i>P</i>=0.006; left ventricular internal diameter at end-systole phase 47.2 to 40.1 mm, <i>P</i>=0.005), and diastolic (E/A ratio 1.3 to 0.8, <i>P</i>=0.009; E/Med e' ratio 25.3 to 18.8, <i>P</i>=0.010) function improved in patients with HFrEF and end-stage kidney disease.",1019,1484
med:pmid:36062622:sec:methods:sent:10,med:pmid:36062622,methods,10,These parameters were unchanged in the conventional treatment group.,1485,1553
med:pmid:36062622:sec:methods:sent:11,med:pmid:36062622,methods,11,Serum potassium did not increase in the sacubitril/valsartan group.,1554,1621
med:pmid:36062622:sec:conclusion:sent:12,med:pmid:36062622,conclusion,12,Sacubitril/valsartan improves left ventricular systolic and diastolic function in patients with HFrEF and end-stage kidney disease.,1622,1765
med:pmid:35689603:sec:title:sent:0,med:pmid:35689603,title,0,Sacubitril/valsartan use patterns among older adults with heart failure in clinical practice: a population-based cohort study of &gt;25 000 Medicare beneficiaries.,0,163
med:pmid:35689603:sec:introduction:sent:1,med:pmid:35689603,introduction,1,"Sacubitril/valsartan is strongly supported in guidelines for the management of heart failure, but suboptimal adherence and treatment non-persistence may limit the population-level benefit that this therapy might otherwise offer.",0,242
med:pmid:35689603:sec:results:sent:2,med:pmid:35689603,results,2,We identified a cohort of Medicare beneficiaries (2014-2017) initiating sacubitril/valsartan after ≥6 months of continuous enrolment.,243,405
med:pmid:35689603:sec:results:sent:3,med:pmid:35689603,results,3,We assessed adherence as the proportion of days covered (PDC) and proportion of patients non-persistent (having no prescription available) at 180 days after initiation.,406,574
med:pmid:35689603:sec:results:sent:4,med:pmid:35689603,results,4,We fit a multivariable negative binomial model with a count of adherent days to evaluate independent factors associated with of sacubitril/valsartan adherence.,575,734
med:pmid:35689603:sec:results:sent:5,med:pmid:35689603,results,5,"Among 27 063 new sacubitril/valsartan users, most (n = 17 663, 65%) were prescribed low-dose at 24 mg/26 mg and most (n = 19 984, 74%) were switched from prior angiotensin-converting enzyme inhibitor/angiotensin receptor blocker (ACEi/ARB) rather than being RASi treatment naïve.",735,1014
